kind,entityType,entityId,sku,actionType,currentBid,suggestedBid,text,campaignName,groupName,campaignId,adGroupId,accountId,siteId,spend30,clicks30,orders30,acos30,spend7,clicks7,orders7,acos7,reasonCode,hit,habit,marketBucket,reopenRule,priority
kw,keyword,60005492376391,YUT3183,pause,0.85,,mini soccer ball,kw phrase_soccer balls-yut3183,kw phrase_soccer balls-yut3183,107436363126588,237646507115366,737,4,9.57,12,0,,2.5,3,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=3 spend=2.50,phrase_kw_not_stopped_at_7_15d,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,66
kw,keyword,522431549715920,CLO0341,bid,0.05,0.02,retail display stand with hooks,kwcs_keychain display _clo0341,kwcs_keychain display _clo0341,369193958866306,337560920140354,624,4,9.43,20,1,0.37735,5.39,11,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=11 spend=5.39,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,67
kw,keyword,538698381102961,LED3343,pause,0.23,,book club favors gifts,kw_book lovers gift_led3343,kw_book lovers gift_led3343,561582816389446,367408770258442,705,4,9.4,33,2,0.235117,2.62,10,0,,cooldown_override_15d_zero_order_hard_stop,7d_zero_order clicks=10 spend=2.62,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,68
auto,autoTarget,385760490206056,LRU1537,bid,0.31,0.03,Substitutes,auto1_bear paper plates napkins_lru1537,auto1_bear paper plates napkins_lru1537,454041268176741,474705688616611,518,4,9.34,43,2,0.212369,1.78,7,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=7 spend=1.78,auto_loose_or_substitutes_uncontrolled,baby_shower_party_competition_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,69
manual,manualTarget,22723209184098,LRU1537,bid,0.04,0.02,asinExpandedFrom=B0B5ZK3XGW,asin_bear paper plates napkins_lru1537,asin_bear paper plates napkins_lru1537,259292567490993,50423870750656,518,4,9.23,31,2,0.209868,4.45,14,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=14 spend=4.45,asin_or_manual_expansion_unverified,baby_shower_party_competition_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,70
kw,keyword,82714820614646,SH0423,pause,0.35,,rainbow umbrella,kw broad_umbrella hat_sh0423,kw broad_umbrella hat_sh0423,106509577454404,81800054974338,49,4,9.02,26,1,0.376146,2.79,8,0,,residual_15d_zero_order_hard_stop,7d_zero_order clicks=8 spend=2.79,broad_kw_too_wide,hat_cowboy_generic_intent_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,71
kw,keyword,557600660613720,SIJ2011,bid,0.6,0.06,storage bins with lids,kw_food storage box tote_sij2011,kw_food storage box tote_sij2011,460675192998817,457929568058348,607,4,8.97,16,1,0.070635,8.37,15,0,,residual_7d_zero_order_heavy_cut,7d_zero_order clicks=15 spend=8.37,kw_zero_order_or_high_acos_not_stopped,storage_food_container_broad_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,72
kw,keyword,254869862476057,KEJ1748,bid,0.77,0.08,pegboard basket,kw broad_wall mount wire basket_KEJ1748_b2b,kw broad_wall mount wire basket_KEJ1748_b2b,46344900459222,264191688554137,765,4,8.9,13,1,0.254358,2.97,4,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=4 spend=2.97,broad_kw_too_wide,pegboard_weak_demand_or_fit,do_not_reopen_without_fresh_market_and_exact_conversion_proof,73
sbKw,sbKeyword,206943345146184,XIX2353,pause,0.3,,small number stencils,sbkw broad_letter stencils_xix2353,,54095962121074,551036711661677,772,4,8.88,32,2,0.246803,2.61,10,0,,residual_15d_zero_order_hard_stop,7d_zero_order clicks=10 spend=2.61,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,74
auto,autoTarget,448793169776629,KEJ0561,pause,0.32,,Substitutes,auto_pegboardorganizer_kej0561,2,504478513693889,498623810478455,765,4,8.84,26,0,,2.94,9,0,,no_order_hard_stop,7d_zero_order clicks=9 spend=2.94,auto_loose_or_substitutes_uncontrolled,pegboard_weak_demand_or_fit,do_not_reopen_without_fresh_market_and_exact_conversion_proof,75
auto,autoTarget,386153408863324,LED3945,bid,0.03,0.02,Close-match,auto2_appreciationballpoint_led3945,auto2_appreciationballpoint_led3945,440951775404131,438667781274735,705,4,8.79,29,2,0.19542,4.62,15,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=15 spend=4.62,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,76
kw,keyword,349052293881344,OCE1413,bid,0.18,0.02,wedding officiant book,kw_wedding officiant book_oce1413,kw_wedding officiant book_oce1413,371428106121513,521437815982608,665,4,8.75,60,7,0.068968,2.06,14,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=14 spend=2.06,kw_zero_order_or_high_acos_not_stopped,wedding_broad_intent_competition_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,77
kw,keyword,447811543332573,AE2139,bid,0.61,0.06,polycarbonate food pans,kw_1q clearstorage_ae2139,kw_core,454490778125119,439285034209841,195,4,8.72,18,2,0.117869,5.48,10,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=10 spend=5.48,kw_zero_order_or_high_acos_not_stopped,storage_food_container_broad_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,78
manual,manualTarget,27424283379557,YAN0087,bid,0.03,0.02,asinExpandedFrom=B0CR7YHKN3,asin expanded_YAN0087,asin expanded_YAN0087,53478134545217,29208597395634,423,4,8.66,26,2,0.333333,3.52,11,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=11 spend=3.52,asin_or_manual_expansion_unverified,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,79
manual,manualTarget,2293536388035,MH0525,bid,0.3,0.03,asinExpandedFrom=B092Z4LL6N,asin_ dessert cups_mh0525,asin_ dessert cups_mh0525,85972394199484,236263349817321,187,4,8.66,32,2,0.206288,2.55,9,0,,residual_7d_zero_order_heavy_cut,7d_zero_order clicks=9 spend=2.55,asin_or_manual_expansion_unverified,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,80
kw,keyword,333398061146130,SHQ2216,bid,0.04,0.02,baby shower game prizes,kw_wooddiycars_shq2216,kw_wooddiycars_shq2216,326289963121406,294463346788690,803,4,8.56,25,1,0.244641,5.38,14,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=14 spend=5.38,kw_zero_order_or_high_acos_not_stopped,baby_shower_party_competition_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,81
manual,manualTarget,170972867379265,PR2214,pause,0.35,,asinExpandedFrom=B085C7JNFP,asin_easter bunny stuffed_pr2214,asin_easter bunny stuffed_pr2214,517029387792993,464116936661377,333,4,8.49,25,0,,4.77,14,0,,no_order_hard_stop,7d_zero_order clicks=14 spend=4.77,asin_or_manual_expansion_unverified,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,82
kw,keyword,419653608463642,IF1831,pause,0.22,,pegboard accessories for bracelets,kw_pegboard_if1831,kw_core,387190270199208,436242921045835,400,4,8.43,41,1,0.312337,1.73,8,0,,residual_15d_zero_order_hard_stop,7d_zero_order clicks=8 spend=1.73,kw_zero_order_or_high_acos_not_stopped,pegboard_weak_demand_or_fit,do_not_reopen_without_fresh_market_and_exact_conversion_proof,83
sbKw,sbKeyword,309286058423819,MED1033,bid,0.34,0.25,salad bar refrigerator pans,hotel pans-med1033-sbv-s-new,,434065971477206,520374239217370,543,4,8.34,21,2,0.083416,2.43,6,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=6 spend=2.43,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,84
kw,keyword,272454594659175,NO3390,bid,0.18,0.02,baby shower gift bags for guests,kw2_butterfly baby shower_no3390,kw2_butterfly baby shower_no3390,353223566318509,449400651740572,277,4,8.28,49,3,0.121836,2,13,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=13 spend=2.00,kw_zero_order_or_high_acos_not_stopped,baby_shower_party_competition_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,85
auto,autoTarget,460882258494158,EU0867,pause,0.3,,Substitutes,auto_q2 profit eu0867 auto_eu0867,auto_q2 profit eu0867 auto_eu0867,53732096545955,457833031405720,337,4,8.24,35,2,0.137379,2.58,9,0,,cooldown_override_15d_zero_order_hard_stop,7d_zero_order clicks=9 spend=2.58,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,86
sbKw,sbKeyword,445813427016396,DN1655,bid,0.39,0.25,french florist buckets white,sbv kw_galvanized flower bucket_dn1655,,352172386118311,302175967290275,171,4,8.1,21,2,0.071694,2.04,5,0,,residual_7d_zero_order_heavy_cut,7d_zero_order clicks=5 spend=2.04,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,87
manual,manualTarget,418370910291382,LED3343,bid,0.21,0.02,asinExpandedFrom=B0DT3SWHWQ,asin_book lovers gift_led3343,asin_book lovers gift_led3343,371649140583725,495626988252118,705,4,8.09,31,1,0.622786,1.87,9,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=9 spend=1.87,asin_or_manual_expansion_unverified,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,88
manual,manualTarget,403617594646759,SHQ3375,bid,0.36,0.33,asin=B0FGCW1HJZ,asin_wooden cars to paint_shq3375,asin_wooden cars to paint_shq3375,494910084393908,370414385655259,803,4,8.06,26,4,0.057587,0,0,0,,persistently_low_small_step,15d_zero_order clicks=8 spend=2.85,asin_or_manual_expansion_unverified,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,89
sbKw,sbKeyword,85951032366387,CLO0344,pause,0.25,,jewelry display stand,sbkw_rotating bracelet display stand_clo0344 clo0341 clo0343,,200659595040115,298572935069155,624,4,7.71,44,2,0.102841,1.95,10,0,,cooldown_override_15d_zero_order_hard_stop,7d_zero_order clicks=10 spend=1.95,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,90
sbKw,sbKeyword,339701014535991,DN1655,bid,0.38,0.35,galvanized bucket,sbv kw_galvanized flower bucket_dn1655,,352172386118311,302175967290275,171,4,7.61,19,1,0.169148,1.35,3,0,,persistently_low_small_step,15d_zero_order clicks=8 spend=3.18,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,91
kw,keyword,394782672157475,BOY3171,pause,0.36,,here comes the sun baby shower,kw phrase_babyshowerbags_boy3171,kw phrase_babyshowerbags_boy3171,94934602744308,443233423140335,84,4,7.54,25,1,0.397051,4.07,12,0,,cooldown_override_15d_zero_order_hard_stop,7d_zero_order clicks=12 spend=4.07,phrase_kw_not_stopped_at_7_15d,baby_shower_party_competition_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,92
kw,keyword,441646494775821,SAN1213,bid,0.34,0.31,tan cowgirl hat,kw_cowboyhat_san1213,kw_cowboyhat_san1213,341849241439909,290542207924147,528,4,7.49,21,2,0.101243,1.02,3,0,,persistently_low_small_step,15d_zero_order clicks=10 spend=3.35,kw_zero_order_or_high_acos_not_stopped,hat_cowboy_generic_intent_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,93
kw,keyword,561545528556108,OCE1413,bid,0.14,0.02,officiant book,kw exact_wedding officiant book_oce1413,kw exact_wedding officiant book_oce1413,156863193603288,501737610005071,665,4,7.44,68,11,0.048662,1.26,9,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=9 spend=1.26,kw_zero_order_or_high_acos_not_stopped,wedding_broad_intent_competition_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,94
sbKw,sbKeyword,177922698600611,,pause,0.3,,baby shower activities,sb,,88016410758535,398273352562252,803,4,7.3,24,2,0.107384,3.11,11,0,,residual_15d_zero_order_hard_stop,7d_zero_order clicks=11 spend=3.11,sbv_or_sb_keyword_spend_not_closed,baby_shower_party_competition_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,95
sbKw,sbKeyword,86222933558198,KEJ1748,pause,0.4,,peg board basket,sbv kw_pegboard baskets_kej1748,,266121276953677,461242585574561,765,4,7.29,20,1,0.182295,2.88,8,0,,cooldown_override_15d_zero_order_hard_stop,7d_zero_order clicks=8 spend=2.88,sbv_or_sb_keyword_spend_not_closed,pegboard_weak_demand_or_fit,do_not_reopen_without_fresh_market_and_exact_conversion_proof,96
kw,keyword,410668515061747,QA1157,bid,0.34,0.03,colored pencils with sharpener,kw_mini colored pencils_qa1157,kw_mini colored pencils_qa1157,316399681920495,375727077500229,388,4,7.24,22,1,0.362181,4.76,14,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=14 spend=4.76,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,97
auto,autoTarget,416799368344560,CII1754,pause,0.19,,Close-match,auto_q2 profit cii1754 auto_cii1754,auto_q2 profit cii1754 auto_cii1754,116313907909576,428244619828839,717,4,6.98,39,1,0.290954,1.7,9,0,,residual_15d_zero_order_hard_stop,7d_zero_order clicks=9 spend=1.70,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,98
auto,autoTarget,516985610934102,UY3670,bid,0.54,0.05,Substitutes,auto_ star badge lapel pin_uy3670,auto_ star badge lapel pin_uy3670,483509004194382,472314112995899,380,4,6.95,15,1,0.10222,2.82,6,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=6 spend=2.82,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,99
auto,autoTarget,347379396343103,QQ2235,bid,0.04,0.02,Loose-match,auto_rainbow table cloths_qq2235,auto_rainbow table cloths_qq2235,195459013678674,340152445928005,296,4,6.92,18,2,0.216385,3.2,8,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=8 spend=3.20,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,100
kw,keyword,69853971330380,CL1976,bid,0.04,0.02,eyebrow scissors for women,kw phrase_eyebrow scissors_cl1976,kw phrase_eyebrow scissors_cl1976,28675328292391,186509585787768,103,4,6.84,18,1,1.269016,6.46,17,1,1.198515,cooldown_override_30d_extreme_acos_cut,7d_high_acos clicks=17 spend=6.46 orders=1 acos=1.199,phrase_kw_not_stopped_at_7_15d,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,101
kw,keyword,93633708057270,KY1342,bid,0.14,0.07,red towels for bathroom,rose wall painting ky1342-system,rose wall painting ky1342-system,99073626585537,163194665747870,196,4,6.69,25,1,0.669669,5.64,21,1,0.564564,cooldown_override_30d_severe_acos_cut,7d_high_acos clicks=21 spend=5.64 orders=1 acos=0.565,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,102
kw,keyword,428758552626708,OYH0257,bid,0.31,0.03,wedding gifts,bridal shower prizes-oyh0257 cs,bridal shower prizes-oyh0257 cs,317047716076200,436888894775350,795,4,6.67,25,1,0.18538,3.6,12,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=12 spend=3.60,kw_zero_order_or_high_acos_not_stopped,wedding_broad_intent_competition_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,103
manual,manualTarget,309869617293746,YUT2847,pause,0.82,,asinExpandedFrom=B07K9BFPT3,asin expanded_soccer ball_yut2847,asin expanded_soccer ball_yut2847,163227667430829,537864011876435,737,4,6.58,8,0,,3.28,4,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=4 spend=3.28,asin_or_manual_expansion_unverified,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,104
auto,autoTarget,497166322179011,BOY3355,pause,0.18,,Substitutes,ai_auto_coverage_boy3355,ai_auto_coverage_boy3355,24484439866038,426541791682498,84,4,6.53,30,0,,1.98,11,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=11 spend=1.98,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,105
auto,autoTarget,552864276412296,CEE0467,bid,0.15,0.02,Substitutes,auto_q2 profit cee0467 auto_cee0467,auto_q2 profit cee0467 auto_cee0467,248937462805076,336690038113859,583,4,6.49,46,1,0.341758,3.59,25,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=25 spend=3.59,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,106
auto,autoTarget,488845529511105,DUN1391,pause,0.38,,Close-match,auto_ commercial food storage_dun1391,auto_ commercial food storage_dun1391,557601292327944,338291707000624,639,4,6.38,16,0,,0.76,2,0,,no_order_hard_stop,15d_zero_order clicks=8 spend=3.10,auto_zero_order_not_closed,storage_food_container_broad_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,107
auto,autoTarget,321678116671689,DUN1391,pause,0.38,,Complements,auto_ commercial food storage_dun1391,auto_ commercial food storage_dun1391,557601292327944,338291707000624,639,4,6.38,16,0,,0.38,1,0,,no_order_hard_stop,15d_zero_order clicks=9 spend=3.51,auto_zero_order_not_closed,storage_food_container_broad_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,108
sbKw,sbKeyword,84318909614927,MF6328,pause,0.5,,pool party decorations,sbkw_pool floats_mf6328 mf6292 mf6280,,272213410885381,494111239569353,314,4,6.3,14,1,0.370806,3.17,6,0,,cooldown_override_15d_zero_order_hard_stop,7d_zero_order clicks=6 spend=3.17,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,109
sbKw,sbKeyword,85895645314519,MF6328,bid,0.6,0.06,pool number float,sbkw_pool floats_mf6328 mf6292 mf6280,,272213410885381,494111239569353,314,4,6.3,15,4,0.068508,3.19,6,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=6 spend=3.19,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,110
sbKw,sbKeyword,368752100832094,HL2535,pause,0.48,,dog deterrent devices,sbv kw_spikes mat_hl2535,,244346490371189,189936758975879,117,4,6.25,14,1,0.312656,2.34,5,0,,residual_15d_zero_order_hard_stop,7d_zero_order clicks=5 spend=2.34,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,111
sbKw,sbKeyword,4032455405301,DUN1127,bid,0.32,0.03,bread basket,sb_dun1127dun1128dun1150,,403697255305566,455853616969620,639,4,6.22,21,1,0.155538,2.3,8,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=8 spend=2.30,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,112
sbKw,sbKeyword,39544525325766,DAY2987,bid,0.46,0.25,veterinary receptionist week gifts,sbvkw_vet tech appreciation gifts_day2987,,449197525913025,351282017395174,429,4,6.11,14,1,0.407605,3.1,7,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=7 spend=3.10,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,113
manual,manualTarget,503532019455401,SIJ2012,bid,0.44,0.04,asinExpandedFrom=B08XM6C96K,storage bins-sij2012-pt,storage bins-sij2012-pt,462459744894449,556323396650736,607,4,6.05,14,2,0.053549,2.2,5,0,,residual_7d_zero_order_heavy_cut,7d_zero_order clicks=5 spend=2.20,asin_or_manual_expansion_unverified,storage_food_container_broad_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,114
auto,autoTarget,422704605711000,STA2607,bid,0.38,0.04,Loose-match,auto_pastor gifts_sta2607,auto_pastor gifts_sta2607,162836492918225,306138298637452,420,4,6.03,18,1,0.317535,4.04,11,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=11 spend=4.04,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,115
kw,keyword,414023886897494,KV3640,bid,0.69,0.07,gifts for girl with broken arm,kw_walkingstickbear_kv3640,kw_normal,294111359277275,379255345865366,357,4,5.99,10,1,0.285373,3.4,5,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=5 spend=3.40,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,116
sbKw,sbKeyword,413633093133043,YAN0087,pause,0.36,,picture frame with angel wings,memorial picture frames yan0087-sbv-f-old,,419105829260095,451110666164619,423,4,5.98,18,0,,1.82,6,0,,no_order_hard_stop,15d_zero_order clicks=14 spend=4.82,sbv_or_sb_keyword_spend_not_closed,funeral_memorial_ribbon_fit_misjudge,do_not_reopen_without_fresh_market_and_exact_conversion_proof,117
kw,keyword,148480244004955,QA3278,pause,0.28,,wedding party favors,kw_q2 profit qa3278 broad_qa3278,kw_q2 profit qa3278 broad_qa3278,241401675339749,265657423776660,388,4,5.97,25,0,,2.6,10,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=10 spend=2.60,broad_kw_too_wide,wedding_broad_intent_competition_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,118
sbKw,sbKeyword,99918690571826,DUN1391,bid,0.32,0.03,restaurant food storage containers,sbkw_commercial food storage_dun1391 dun1394 dun1392,,209927858454800,538577544752442,639,4,5.94,15,1,0.116493,2.78,7,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=7 spend=2.78,sbv_or_sb_keyword_spend_not_closed,storage_food_container_broad_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,119
auto,autoTarget,305458078890944,YUT4464,bid,0.32,0.03,Loose-match,auto_q2 profit yut4464 auto_yut4464,auto_q2 profit yut4464 auto_yut4464,231123993170477,469038750280496,737,4,5.93,18,1,0.237294,2.22,6,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=6 spend=2.22,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,120
auto,autoTarget,373581772776322,QA3278,pause,0.27,,Close-match,auto_weeding fan_qa3278,auto_weeding fan_qa3278,527437848007129,558330469343997,388,4,5.92,27,1,0.227779,2.68,10,0,,cooldown_override_15d_zero_order_hard_stop,7d_zero_order clicks=10 spend=2.68,auto_zero_order_not_closed,wedding_broad_intent_competition_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,121
auto,autoTarget,180025824325722,SSU1756,bid,0.38,0.04,Close-match,auto_garment bag_ssu1756,auto_normal,20040558559307,218175563853737,432,4,5.92,11,3,0.019934,2.75,5,0,,residual_7d_zero_order_heavy_cut,7d_zero_order clicks=5 spend=2.75,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,122
kw,keyword,110396179043295,STY6101,pause,0.35,,bear baby shower decorations for girl,kw broad_boho baby shower decor_sty6101,kw broad_boho baby shower decor_sty6101_1,27982724113110,201331598723462,867,4,5.86,18,0,,2.33,7,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=2.33,broad_kw_too_wide,baby_shower_party_competition_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,123
sbKw,sbKeyword,263458277071607,KZ5816,bid,0.46,0.25,movie night decorations,sbvkw_vip party_kz5816,,452019101321671,326216619308699,15,4,5.85,11,2,0.325361,2.95,5,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=5 spend=2.95,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,124
sbKw,sbKeyword,319195960235959,LE5044,pause,0.42,,counselor gifts for women,sbvkw_school counselor _le5044,,327706785396391,404048239888716,398,4,5.8,10,0,,2.98,5,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=5 spend=2.98,sbv_or_sb_keyword_spend_not_closed,school_counselor_scattered_intent,do_not_reopen_without_fresh_market_and_exact_conversion_proof,125
auto,autoTarget,313132686408537,MTY1808,pause,0.5,,Substitutes,auto_veterans day gifts_mty1808,auto_veterans day gifts_mty1808,503539920673225,319091377546035,841,4,5.77,10,0,,5.77,10,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=10 spend=5.77,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,126
auto,autoTarget,346126623913418,DAY2984,bid,0.04,0.02,Substitutes,b2b auto_thank you gifts bulk_day2984,b2b auto_thank you gifts bulk_day2984,276675617159504,454276401988574,429,4,5.77,16,3,0.108929,2.42,6,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=6 spend=2.42,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,127
sbKw,sbKeyword,213616659729213,KEJ1748,pause,0.3,,wall mount wire basket,sb kw broad_wall mount wire basket_kej1748 kej0562 kej0561,,69718518356320,532334704399062,765,4,5.76,21,0,,1.9,9,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=9 spend=1.90,sbv_or_sb_keyword_spend_not_closed,pegboard_weak_demand_or_fit,do_not_reopen_without_fresh_market_and_exact_conversion_proof,128
auto,autoTarget,451476295515328,PR2460,pause,0.28,,Loose-match,auto_slingshot chicken finger_pr2460,auto_slingshot chicken finger_pr2460,306892610703010,427171351303650,333,4,5.74,17,0,,0,0,0,,no_order_hard_stop,30d_zero_order clicks=17 spend=5.74,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,129
auto,autoTarget,463821615837701,CEE0467,pause,0.15,,Loose-match,auto_q2 profit cee0467 auto_cee0467,auto_q2 profit cee0467 auto_cee0467,248937462805076,336690038113859,583,4,5.69,40,0,,3.71,25,0,,no_order_hard_stop,7d_zero_order clicks=25 spend=3.71,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,130
auto,autoTarget,387745729096404,TH2781,bid,0.59,0.06,Loose-match,auto_amazon business_th2781,auto_amazon business_th2781,144400607114807,372047755513225,120,4,5.67,9,1,0.22974,2.58,4,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=4 spend=2.58,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,131
kw,keyword,521259593379261,SHQ2216,bid,0.37,0.04,baby shower cars to decorate,kw_wooddiycars_shq2216,kw_wooddiycars_shq2216,326289963121406,294463346788690,803,4,5.6,19,1,0.151392,2.36,7,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=7 spend=2.36,kw_zero_order_or_high_acos_not_stopped,baby_shower_party_competition_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,132
